method,score_type,selection_type,target_active_ratio,sample_index,active_token_num,skipped_token_num,prediction,dense_prediction,label
Q16-ESLA,phi_k,threshold,0.7,615,8,8,0,0,0
Q16-ESLA,phi_k,threshold,0.7,616,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,617,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,618,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,619,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,620,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,621,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,622,8,8,1,1,1
Q16-ESLA,phi_k,threshold,0.7,623,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,624,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,625,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,626,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,627,11,5,0,0,1
Q16-ESLA,phi_k,threshold,0.7,628,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,629,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,630,11,5,0,0,0
Q16-ESLA,phi_k,threshold,0.7,631,13,3,1,1,1
Q16-ESLA,phi_k,threshold,0.7,632,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,633,12,4,0,0,0
Q16-ESLA,phi_k,threshold,0.7,634,12,4,1,1,0
Q16-ESLA,phi_k,threshold,0.7,635,13,3,1,1,1
Q16-ESLA,phi_k,threshold,0.7,636,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,637,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,638,11,5,0,0,0
Q16-ESLA,phi_k,threshold,0.7,639,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,640,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,641,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,642,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,643,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,644,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,645,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,646,15,1,1,1,1
Q16-ESLA,phi_k,threshold,0.7,647,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,648,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,649,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,650,9,7,0,0,0
Q16-ESLA,phi_k,threshold,0.7,651,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,652,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,653,11,5,1,0,0
Q16-ESLA,phi_k,threshold,0.7,654,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,655,9,7,0,0,0
Q16-ESLA,phi_k,threshold,0.7,656,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,657,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,658,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,659,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,660,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,661,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,662,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,663,11,5,1,1,0
Q16-ESLA,phi_k,threshold,0.7,664,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,665,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,666,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,667,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,668,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,669,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,670,13,3,1,1,1
Q16-ESLA,phi_k,threshold,0.7,671,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,672,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,673,10,6,1,0,1
Q16-ESLA,phi_k,threshold,0.7,674,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,675,15,1,1,1,1
Q16-ESLA,phi_k,threshold,0.7,676,5,11,0,0,0
Q16-ESLA,phi_k,threshold,0.7,677,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,678,11,5,1,0,0
Q16-ESLA,phi_k,threshold,0.7,679,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,680,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,681,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,682,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,683,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,684,15,1,1,1,1
Q16-ESLA,phi_k,threshold,0.7,685,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,686,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,687,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,688,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,689,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,690,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,691,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,692,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,693,13,3,1,1,1
Q16-ESLA,phi_k,threshold,0.7,694,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,695,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,696,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,697,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,698,11,5,1,0,0
Q16-ESLA,phi_k,threshold,0.7,699,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,700,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,701,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,702,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,703,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,704,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,705,11,5,1,0,1
Q16-ESLA,phi_k,threshold,0.7,706,10,6,1,0,1
Q16-ESLA,phi_k,threshold,0.7,707,15,1,1,1,0
Q16-ESLA,phi_k,threshold,0.7,708,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,709,7,9,0,0,1
Q16-ESLA,phi_k,threshold,0.7,710,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,711,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,712,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,713,8,8,1,1,1
Q16-ESLA,phi_k,threshold,0.7,714,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,715,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,716,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,717,9,7,0,0,1
Q16-ESLA,phi_k,threshold,0.7,718,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,719,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,720,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,721,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,722,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,723,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,724,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,725,13,3,1,1,1
Q16-ESLA,phi_k,threshold,0.7,726,13,3,1,1,1
Q16-ESLA,phi_k,threshold,0.7,727,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,728,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,729,10,6,1,0,1
Q16-ESLA,phi_k,threshold,0.7,730,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,731,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,732,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,733,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,734,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,735,11,5,1,0,1
Q16-ESLA,phi_k,threshold,0.7,736,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,737,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,738,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,739,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,740,15,1,1,1,1
Q16-ESLA,phi_k,threshold,0.7,741,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,742,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,743,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,744,15,1,1,1,1
Q16-ESLA,phi_k,threshold,0.7,745,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,746,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,747,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,748,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,749,9,7,0,0,0
Q16-ESLA,phi_k,threshold,0.7,750,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,751,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,752,8,8,1,1,0
Q16-ESLA,phi_k,threshold,0.7,753,9,7,0,0,1
Q16-ESLA,phi_k,threshold,0.7,754,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,755,11,5,0,0,0
Q16-ESLA,phi_k,threshold,0.7,756,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,757,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,758,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,759,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,760,8,8,1,1,1
Q16-ESLA,phi_k,threshold,0.7,761,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,762,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,763,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,764,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,765,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,766,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,767,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,768,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,769,11,5,0,0,0
Q16-ESLA,phi_k,threshold,0.7,770,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,771,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,772,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,773,11,5,0,0,1
Q16-ESLA,phi_k,threshold,0.7,774,11,5,0,0,1
Q16-ESLA,phi_k,threshold,0.7,775,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,776,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,777,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,778,10,6,1,0,0
Q16-ESLA,phi_k,threshold,0.7,779,11,5,0,0,0
Q16-ESLA,phi_k,threshold,0.7,780,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,781,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,782,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,783,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,784,5,11,1,1,1
Q16-ESLA,phi_k,threshold,0.7,785,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,786,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,787,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,788,7,9,0,0,1
Q16-ESLA,phi_k,threshold,0.7,789,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,790,13,3,1,1,0
Q16-ESLA,phi_k,threshold,0.7,791,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,792,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,793,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,794,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,795,10,6,1,0,0
Q16-ESLA,phi_k,threshold,0.7,796,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,797,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,798,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,799,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,800,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,801,11,5,0,0,0
Q16-ESLA,phi_k,threshold,0.7,802,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,803,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,804,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,805,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,806,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,807,11,5,1,0,0
Q16-ESLA,phi_k,threshold,0.7,808,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,809,11,5,1,0,0
Q16-ESLA,phi_k,threshold,0.7,810,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,811,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,812,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,813,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,814,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,815,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,816,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,817,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,818,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,819,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,820,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,821,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,822,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,823,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,824,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,825,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,826,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,827,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,828,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,829,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,830,13,3,1,1,1
Q16-ESLA,phi_k,threshold,0.7,831,15,1,1,1,1
Q16-ESLA,phi_k,threshold,0.7,832,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,833,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,834,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,835,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,836,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,837,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,838,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,839,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,840,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,841,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,842,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,843,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,844,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,845,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,846,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,847,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,848,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,849,11,5,0,0,0
Q16-ESLA,phi_k,threshold,0.7,850,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,851,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,852,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,853,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,854,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,855,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,856,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,857,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,858,7,9,1,1,1
Q16-ESLA,phi_k,threshold,0.7,859,10,6,1,1,0
Q16-ESLA,phi_k,threshold,0.7,860,14,2,1,0,0
Q16-ESLA,phi_k,threshold,0.7,861,9,7,0,0,0
Q16-ESLA,phi_k,threshold,0.7,862,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,863,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,864,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,865,8,8,1,1,1
Q16-ESLA,phi_k,threshold,0.7,866,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,867,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,868,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,869,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,870,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,871,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,872,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,873,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,874,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,875,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,876,11,5,1,0,0
Q16-ESLA,phi_k,threshold,0.7,877,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,878,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,879,11,5,0,0,0
Q16-ESLA,phi_k,threshold,0.7,880,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,881,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,882,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,883,11,5,0,0,0
Q16-ESLA,phi_k,threshold,0.7,884,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,885,15,1,0,0,1
Q16-ESLA,phi_k,threshold,0.7,886,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,887,7,9,1,1,1
Q16-ESLA,phi_k,threshold,0.7,888,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,889,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,890,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,891,11,5,0,0,0
Q16-ESLA,phi_k,threshold,0.7,892,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,893,11,5,1,0,1
Q16-ESLA,phi_k,threshold,0.7,894,11,5,1,0,1
Q16-ESLA,phi_k,threshold,0.7,895,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,896,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,897,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,898,15,1,1,1,0
Q16-ESLA,phi_k,threshold,0.7,899,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,900,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,901,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,902,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,903,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,904,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,905,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,906,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,907,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,908,11,5,1,0,0
Q16-ESLA,phi_k,threshold,0.7,909,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,910,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,911,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,912,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,913,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,914,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,915,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,916,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,917,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,918,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,919,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,920,7,9,1,1,1
Q16-ESLA,phi_k,threshold,0.7,921,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,922,4,12,1,1,1
Q16-ESLA,phi_k,threshold,0.7,923,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,924,7,9,1,1,1
Q16-ESLA,phi_k,threshold,0.7,925,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,926,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,927,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,928,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,929,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,930,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,931,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,932,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,933,8,8,1,1,1
Q16-ESLA,phi_k,threshold,0.7,934,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,935,11,5,0,0,1
Q16-ESLA,phi_k,threshold,0.7,936,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,937,8,8,1,1,1
Q16-ESLA,phi_k,threshold,0.7,938,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,939,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,940,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,941,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,942,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,943,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,944,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,945,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,946,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,947,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,948,11,5,0,0,0
Q16-ESLA,phi_k,threshold,0.7,949,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,950,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,951,8,8,1,1,1
Q16-ESLA,phi_k,threshold,0.7,952,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,953,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,954,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,955,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,956,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,957,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,958,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,959,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,960,13,3,1,1,1
Q16-ESLA,phi_k,threshold,0.7,961,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,962,11,5,1,1,0
Q16-ESLA,phi_k,threshold,0.7,963,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,964,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,965,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,966,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,967,1,15,0,1,1
Q16-ESLA,phi_k,threshold,0.7,968,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,969,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,970,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,971,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,972,11,5,0,0,0
Q16-ESLA,phi_k,threshold,0.7,973,8,8,1,1,1
Q16-ESLA,phi_k,threshold,0.7,974,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,975,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,976,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,977,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,978,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,979,11,5,0,0,0
Q16-ESLA,phi_k,threshold,0.7,980,11,5,1,1,0
Q16-ESLA,phi_k,threshold,0.7,981,12,4,1,0,1
Q16-ESLA,phi_k,threshold,0.7,982,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,983,11,5,1,1,0
Q16-ESLA,phi_k,threshold,0.7,984,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,985,8,8,1,1,1
Q16-ESLA,phi_k,threshold,0.7,986,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,987,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,988,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,989,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,990,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,991,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,992,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,993,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,994,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,995,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,996,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,997,12,4,1,0,0
Q16-ESLA,phi_k,threshold,0.7,998,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,999,1,15,1,0,1
Q16-ESLA,phi_k,threshold,0.7,1000,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1001,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1002,8,8,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1003,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1004,8,8,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1005,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1006,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1007,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1008,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1009,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1010,10,6,0,1,0
Q16-ESLA,phi_k,threshold,0.7,1011,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1012,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1013,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1014,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1015,13,3,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1016,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1017,8,8,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1018,13,3,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1019,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1020,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1021,15,1,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1022,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1023,12,4,1,1,1
