index,label,prediction,model_inference_us,kernel_us
2676,1,1,1518.172,976.332
2677,1,1,1505.280,963.877
2678,1,1,1516.227,973.544
2679,1,0,1529.249,971.742
2680,1,1,1526.449,975.218
2681,1,1,1523.016,977.834
2682,1,0,1513.502,973.711
2683,1,1,1517.027,975.692
2684,1,1,1517.114,976.314
2685,0,0,1519.975,975.914
2686,1,1,1585.329,980.849
2687,1,1,1511.698,964.456
2688,1,1,1509.212,963.286
2689,1,1,1521.113,976.824
2690,0,0,1516.498,976.449
2691,1,1,1513.385,973.944
2692,1,1,1533.619,978.658
2693,0,0,1530.394,980.203
2694,0,0,1516.351,975.637
2695,1,1,1514.597,973.261
2696,1,1,1517.741,977.551
2697,0,0,1517.453,975.692
2698,1,1,1583.890,978.320
2699,1,1,1539.692,978.904
2700,1,1,1522.087,979.237
2701,1,1,1513.748,972.511
2702,1,1,1516.339,974.080
2703,0,0,1512.831,971.859
2704,1,1,1521.157,976.855
2705,1,1,1531.237,976.333
2706,1,1,1529.852,976.173
2707,1,1,1521.649,975.988
2708,1,1,1522.068,978.025
2709,1,1,1516.609,975.059
2710,1,1,1519.853,977.957
2711,1,1,1575.046,974.270
2712,1,1,1527.618,974.222
2713,1,1,1521.126,973.723
2714,1,1,1522.671,977.741
2715,1,1,1515.741,973.939
2716,1,1,1517.033,974.265
2717,0,0,1517.212,975.034
2718,1,1,1530.062,978.344
2719,1,1,1523.366,977.175
2720,1,1,1516.690,974.240
2721,1,1,1517.495,974.332
2722,1,1,1516.480,976.683
2723,1,1,1503.987,962.271
2724,1,1,1526.751,977.803
2725,1,1,1526.357,978.394
2726,1,1,1521.803,975.963
2727,0,0,1513.865,971.009
2728,1,1,1519.514,978.363
2729,1,1,1516.387,973.889
2730,1,1,1511.354,973.022
2731,0,0,1522.400,972.652
2732,1,1,1523.379,973.760
2733,1,1,1520.431,975.625
2734,1,1,1522.037,974.216
2735,1,1,1522.529,978.227
2736,1,1,1519.225,976.086
2737,1,1,1517.261,964.172
2738,1,1,1526.646,975.945
2739,1,1,1519.490,975.907
2740,1,1,1513.483,974.610
2741,1,1,1522.862,977.778
2742,1,1,1521.840,977.896
2743,1,1,1512.880,970.972
2744,1,1,1573.046,974.830
2745,1,0,1527.883,979.391
2746,1,1,1527.046,980.302
2747,1,0,1507.668,965.015
2748,1,0,1521.292,973.987
2749,1,1,1515.114,975.181
2750,1,1,1532.271,979.840
2751,1,1,1525.470,975.834
2752,1,1,1520.868,975.520
2753,1,1,1518.850,976.788
2754,1,1,1515.378,975.674
2755,1,1,1514.037,974.511
2756,1,1,1512.443,977.877
2757,1,1,1583.649,978.437
2758,1,0,1517.182,966.480
2759,1,1,1525.348,978.222
2760,1,1,1519.046,974.043
2761,1,1,1518.775,976.006
2762,1,1,1514.997,975.416
2763,1,1,1528.985,972.111
2764,1,1,1523.816,977.102
2765,1,1,1517.225,975.908
2766,1,0,1515.877,975.236
2767,1,1,1512.671,972.812
2768,0,0,1520.240,977.231
2769,1,1,1577.040,974.677
2770,1,1,1522.025,964.708
2771,1,1,1524.756,977.495
2772,1,1,1524.363,979.139
2773,1,1,1504.757,962.904
2774,1,1,1515.939,973.292
2775,1,1,1518.394,974.769
2776,1,1,1524.831,965.169
2777,1,1,1527.822,977.040
2778,1,1,1528.264,977.034
2779,1,1,1516.339,972.006
2780,1,1,1519.520,974.529
2781,1,1,1522.301,977.785
2782,0,0,1570.418,977.421
2783,1,1,1521.594,974.910
2784,1,1,1506.978,962.967
2785,1,1,1520.099,977.483
2786,1,1,1516.129,974.572
2787,1,1,1518.055,977.902
2788,1,1,1518.049,976.917
2789,1,1,1522.707,970.246
2790,1,1,1526.867,979.342
2791,0,0,1519.213,978.284
2792,1,1,1520.437,975.157
2793,0,0,1520.160,976.634
2794,1,1,1520.831,977.034
2795,1,1,1531.828,979.950
2796,1,1,1511.501,963.169
2797,1,1,1522.387,978.000
2798,1,1,1516.905,976.296
2799,1,1,1521.053,972.695
2800,1,1,1519.994,976.744
2801,1,1,1512.486,973.600
2802,0,0,1555.767,1003.588
2803,1,1,1524.732,976.345
2804,1,1,1518.702,975.532
2805,1,1,1516.227,973.975
2806,1,1,1513.717,972.781
2807,1,1,1517.046,973.415
2808,1,1,1520.018,966.806
2809,1,1,1526.628,978.363
2810,0,1,1518.997,977.065
2811,1,1,1512.394,973.231
2812,1,1,1514.794,974.547
2813,1,1,1520.067,977.348
2814,1,1,1515.255,974.671
2815,1,1,1585.581,977.859
2816,1,0,1528.677,978.154
2817,1,1,1519.249,977.194
2818,1,1,1520.357,973.643
2819,1,1,1514.794,971.895
2820,0,0,1519.434,976.615
2821,1,1,1520.542,965.514
2822,1,1,1525.864,977.427
2823,1,1,1518.591,976.474
2824,1,1,1506.068,966.350
2825,1,1,1513.908,974.812
2826,0,0,1518.615,977.465
2827,0,0,1573.304,977.416
2828,1,1,1538.400,978.812
2829,1,1,1520.610,974.861
2830,0,0,1518.381,975.533
2831,1,1,1518.166,975.593
2832,1,1,1523.187,978.474
2833,1,1,1518.277,975.994
2834,1,1,1528.653,972.449
2835,1,1,1532.646,978.197
2836,1,1,1520.000,978.093
2837,1,1,1517.434,977.465
2838,1,1,1523.421,978.351
2839,1,1,1506.997,962.646
2840,1,1,1562.499,974.622
2841,0,1,1524.295,977.631
2842,1,1,1521.618,977.840
2843,1,1,1522.086,975.834
2844,1,1,1515.053,974.474
2845,1,1,1503.741,962.154
2846,1,1,1517.723,974.277
2847,1,1,1519.803,962.726
2848,1,0,1529.606,980.160
2849,1,1,1518.067,975.335
2850,1,1,1519.293,976.572
2851,1,1,1515.391,975.600
2852,1,1,1515.151,974.646
2853,0,0,1595.416,1035.742
2854,1,0,1529.090,978.782
2855,1,1,1526.960,977.662
2856,1,1,1518.240,976.025
2857,1,1,1521.692,977.570
2858,0,0,1519.102,974.499
2859,1,0,1518.037,974.289
2860,1,1,1522.098,971.705
2861,1,1,1528.363,977.170
2862,1,1,1522.449,979.329
2863,1,0,1515.508,974.941
2864,1,1,1517.453,974.320
2865,1,1,1515.188,974.523
2866,1,1,1557.945,973.816
2867,1,1,1545.477,980.806
2868,1,1,1533.224,978.954
2869,1,1,1512.031,964.499
2870,1,1,1518.419,973.286
2871,0,0,1522.880,977.821
2872,1,1,1522.179,975.606
2873,1,1,1598.732,979.391
2874,1,1,1531.736,977.415
2875,1,1,1521.594,975.631
2876,1,0,1523.717,975.613
2877,1,1,1519.446,975.575
2878,0,0,1521.354,978.031
2879,0,0,1520.332,964.837
2880,0,1,1521.877,972.351
2881,1,1,1520.849,977.471
2882,1,0,1516.320,976.153
2883,1,1,1521.157,979.083
2884,1,1,1510.578,973.797
2885,1,1,1557.803,975.052
2886,0,0,1529.471,979.157
2887,1,1,1523.176,975.754
2888,1,1,1515.089,971.975
2889,1,1,1518.530,976.559
2890,0,0,1517.914,974.621
2891,1,1,1506.972,964.013
2892,1,1,1526.529,968.234
2893,1,1,1529.150,978.184
2894,1,1,1523.453,977.089
2895,1,1,1519.040,975.920
2896,1,1,1513.760,973.440
2897,1,1,1517.182,976.166
2898,1,1,1584.449,977.902
2899,1,1,1522.640,967.618
2900,0,0,1526.997,979.490
2901,1,1,1518.308,973.372
2902,0,0,1521.157,976.043
2903,1,1,1518.726,976.782
2904,0,0,1513.852,973.508
2905,1,0,1528.695,970.166
2906,1,1,1525.896,972.413
2907,1,1,1524.640,976.923
2908,1,1,1522.652,975.188
2909,1,1,1505.907,962.745
2910,1,1,1519.095,975.293
2911,1,0,1538.357,981.336
2912,1,1,1530.031,978.622
2913,1,1,1522.024,976.585
2914,1,1,1522.326,976.185
2915,0,0,1519.298,977.545
2916,0,0,1517.120,975.735
2917,1,1,1512.074,974.339
2918,0,1,1573.538,975.108
2919,1,1,1551.077,980.898
2920,0,0,1517.151,963.181
2921,1,1,1523.760,979.028
2922,1,1,1521.593,974.542
2923,1,1,1517.766,975.336
2924,1,1,1531.545,972.923
2925,1,1,1519.483,965.385
2926,1,1,1521.624,976.431
2927,0,0,1520.664,976.985
2928,1,1,1514.074,973.021
2929,1,1,1519.772,976.418
2930,1,1,1520.400,977.354
2931,1,1,1594.819,974.954
2932,1,1,1529.249,976.413
2933,0,0,1521.914,978.776
2934,1,1,1516.745,974.936
2935,0,0,1519.803,977.329
2936,0,0,1515.305,974.511
2937,0,0,1531.379,974.917
2938,0,0,1536.037,979.102
2939,1,1,1522.819,976.413
2940,1,1,1519.237,975.151
2941,0,0,1505.397,962.228
2942,1,1,1521.859,977.507
2943,1,1,1563.785,975.644
2944,1,1,1533.636,978.013
2945,0,1,1513.766,965.649
2946,1,1,1519.022,975.132
2947,1,1,1513.502,973.852
2948,1,1,1518.708,975.785
2949,1,1,1512.867,973.113
2950,1,0,1530.899,978.960
2951,1,1,1525.010,977.969
2952,1,1,1520.554,974.031
2953,1,1,1518.302,972.456
2954,1,1,1517.810,978.892
2955,1,1,1518.486,975.773
2956,1,1,1565.329,973.883
2957,1,1,1529.680,979.735
2958,1,1,1524.185,977.810
2959,1,1,1521.926,975.268
2960,1,1,1517.976,976.751
2961,1,1,1518.363,976.025
2962,1,1,1514.511,972.917
2963,1,1,1531.459,973.181
2964,1,1,1525.015,977.538
2965,1,1,1523.816,978.136
2966,1,1,1513.126,972.449
2967,1,1,1517.711,977.631
2968,1,1,1512.486,971.089
2969,1,1,1564.240,979.108
2970,1,1,1537.465,967.674
2971,1,0,1529.262,978.308
2972,1,1,1522.080,976.351
2973,0,0,1519.366,977.378
2974,1,1,1514.763,974.905
2975,1,1,1519.871,974.899
2976,1,1,1584.665,979.951
2977,1,1,1520.461,973.354
2978,1,1,1520.745,974.806
2979,1,1,1521.120,976.486
2980,1,1,1520.585,975.582
2981,0,0,1512.141,973.379
2982,1,0,1514.696,963.046
2983,1,1,1526.314,974.510
2984,1,1,1524.769,975.729
2985,1,1,1522.136,977.126
2986,1,1,1520.271,976.985
2987,1,1,1513.729,976.142
2988,1,1,1511.834,972.892
2989,1,1,1573.083,979.317
2990,0,0,1523.163,974.326
2991,1,1,1517.889,973.951
2992,1,1,1518.375,975.587
2993,1,1,1518.369,978.720
2994,1,1,1516.216,975.139
2995,1,1,1535.846,978.664
2996,1,1,1526.222,977.187
2997,1,0,1518.185,974.899
2998,0,0,1515.151,975.612
2999,0,0,1520.603,978.535
3000,1,1,1600.621,972.333
3001,1,1,1558.616,972.376
3002,0,0,1532.726,965.471
3003,0,0,1528.258,976.437
3004,1,1,1525.736,974.898
3005,1,1,1520.394,973.877
3006,1,1,1516.751,974.431
3007,1,1,1585.852,976.671
3008,1,1,1537.563,977.379
3009,1,1,1520.276,974.302
3010,0,0,1516.591,974.296
3011,1,1,1519.920,976.320
3012,0,0,1513.311,975.341
3013,1,1,1505.970,965.877
3014,1,1,1524.702,967.600
3015,1,1,1523.649,976.886
3016,1,1,1509.859,962.572
3017,1,1,1506.271,962.653
3018,1,1,1517.084,974.622
3019,1,1,1515.471,975.693
3020,0,0,1562.178,973.237
3021,0,0,1535.305,980.591
3022,0,0,1522.647,976.111
3023,1,1,1519.883,977.342
3024,1,1,1516.819,976.369
3025,1,1,1516.763,976.252
3026,1,1,1517.772,977.305
3027,1,1,1533.858,975.877
3028,1,1,1528.123,977.576
3029,1,1,1520.954,977.366
3030,1,1,1514.750,975.274
3031,1,1,1514.467,972.547
3032,0,0,1523.225,975.021
3033,1,1,1535.698,981.939
3034,1,1,1528.431,978.129
3035,1,1,1520.751,976.727
3036,1,1,1517.889,974.092
3037,1,1,1517.631,974.874
3038,1,1,1516.547,976.720
3039,1,1,1516.696,975.009
3040,1,1,1533.187,974.295
3041,1,1,1513.292,964.209
3042,1,1,1516.997,974.652
3043,1,1,1516.277,972.966
3044,1,1,1514.536,975.575
3045,1,1,1509.373,969.742
3046,1,1,1529.520,966.178
3047,0,1,1523.539,976.419
3048,0,0,1525.218,977.933
3049,0,0,1516.646,974.111
3050,1,1,1518.738,977.994
3051,1,1,1516.437,974.012
3052,1,1,1511.071,973.465
3053,1,1,1566.862,977.945
3054,1,1,1525.508,977.723
3055,1,1,1525.557,977.428
3056,0,0,1513.766,973.274
3057,0,0,1518.013,977.551
3058,1,1,1512.923,974.418
3059,1,1,1517.926,968.449
3060,1,1,1526.000,976.726
3061,1,1,1518.141,974.935
3062,1,1,1514.585,973.409
3063,1,1,1517.292,977.871
3064,1,1,1513.046,965.268
3065,1,1,1519.126,974.443
3066,1,1,1576.616,979.114
3067,0,0,1527.385,978.775
3068,1,1,1523.200,978.726
3069,1,1,1518.320,976.597
3070,1,0,1507.114,964.652
3071,1,1,1519.083,975.341
3072,1,1,1559.465,974.394
3073,1,1,1529.329,967.378
3074,0,0,1532.240,979.828
3075,1,1,1523.144,976.455
3076,1,1,1522.264,977.342
3077,1,1,1514.462,973.772
3078,1,1,1561.089,970.369
3079,1,1,1536.984,979.311
3080,1,1,1526.745,977.335
3081,0,0,1521.987,978.462
3082,1,1,1516.646,975.575
3083,0,0,1515.907,972.886
3084,1,1,1512.356,974.320
3085,1,1,1526.707,967.754
3086,1,1,1510.954,963.003
3087,1,1,1509.976,964.284
3088,1,1,1521.163,976.190
3089,1,1,1520.973,976.007
3090,0,0,1516.966,975.366
3091,0,0,1571.495,970.720
3092,1,1,1532.117,977.046
3093,1,1,1518.825,975.021
3094,1,1,1516.855,976.960
3095,1,1,1517.459,973.317
3096,1,1,1517.200,972.184
3097,1,1,1513.274,974.264
3098,1,1,1521.729,967.071
3099,1,1,1523.692,976.905
3100,1,1,1515.871,972.056
3101,1,1,1519.932,976.382
3102,1,1,1516.191,971.219
3103,1,1,1518.203,976.043
3104,1,1,1535.545,979.914
3105,1,1,1525.766,977.409
3106,1,1,1518.978,974.332
3107,1,1,1518.160,977.367
3108,1,1,1515.656,974.080
3109,0,0,1515.028,974.658
3110,1,1,1514.831,974.080
3111,0,0,1525.933,966.338
3112,1,1,1529.391,978.172
3113,1,1,1518.751,976.086
3114,1,1,1523.126,979.304
3115,1,1,1520.855,977.077
3116,0,0,1517.760,978.184
3117,1,1,1518.917,964.104
3118,1,1,1520.948,974.984
3119,1,1,1512.443,968.825
3120,1,1,1507.612,962.787
3121,1,1,1520.000,974.843
3122,1,1,1516.726,977.458
3123,1,1,1518.714,976.517
3124,1,1,1589.335,978.363
3125,1,1,1522.381,974.117
3126,1,1,1523.132,975.711
3127,1,1,1516.713,972.800
3128,1,1,1515.433,976.044
3129,1,1,1515.865,977.323
3130,1,1,1521.434,964.413
3131,1,1,1522.966,977.409
3132,1,1,1519.465,975.643
3133,1,1,1515.649,972.259
3134,1,1,1506.197,965.391
3135,1,1,1506.400,965.218
3136,1,1,1517.680,977.052
3137,1,1,1572.123,978.283
3138,1,1,1521.717,977.096
3139,1,1,1522.351,974.363
3140,0,1,1518.770,975.957
3141,1,1,1520.320,977.735
3142,0,0,1520.240,977.773
3143,1,1,1521.126,966.874
3144,1,1,1528.467,976.437
3145,1,1,1520.437,977.692
3146,1,1,1520.160,978.314
3147,1,0,1519.840,976.683
3148,1,1,1516.652,976.733
3149,1,1,1556.738,972.455
3150,1,1,1526.787,975.853
3151,1,1,1525.717,978.904
3152,1,1,1518.628,976.560
3153,1,1,1519.815,977.754
3154,1,1,1521.526,978.665
3155,1,1,1518.215,973.699
3156,1,1,1529.784,975.397
3157,1,1,1527.908,977.729
3158,1,1,1523.674,977.034
3159,1,1,1521.865,977.145
3160,1,1,1522.819,977.662
3161,1,1,1513.440,974.720
3162,1,1,1586.843,976.819
3163,1,1,1526.708,975.366
3164,0,0,1518.634,975.600
3165,0,0,1518.616,976.098
3166,0,0,1518.530,977.760
3167,0,0,1502.461,963.723
3168,1,1,1518.941,977.619
3169,1,1,1521.311,967.157
3170,0,0,1520.215,973.225
3171,1,1,1522.511,977.538
3172,1,1,1516.831,971.754
3173,1,1,1513.766,975.249
3174,1,1,1504.333,962.948
3175,0,0,1540.480,984.991
3176,1,1,1533.970,979.704
3177,1,1,1520.708,974.646
3178,1,1,1519.723,975.735
3179,0,0,1514.978,974.425
3180,1,1,1513.502,973.545
3181,1,1,1520.487,979.090
3182,1,1,1522.203,970.037
3183,1,1,1526.966,978.578
3184,1,1,1509.422,962.437
3185,1,1,1519.360,976.727
3186,1,1,1520.203,977.526
3187,0,0,1515.298,973.083
3188,1,1,1518.105,964.086
3189,0,0,1526.850,978.524
3190,1,1,1516.536,976.554
3191,1,1,1523.360,976.314
3192,0,0,1768.197,988.756
3193,0,0,1790.923,994.327
3194,1,1,1661.735,1003.753
3195,0,0,1555.981,980.843
3196,1,1,1521.372,967.194
3197,1,1,1526.566,979.545
3198,1,1,1515.348,971.809
3199,1,1,1520.923,974.868
3200,1,1,1519.853,973.440
3201,0,0,1608.086,981.896
3202,1,1,1529.410,979.348
3203,1,1,1518.160,973.415
3204,1,1,1515.736,973.446
3205,1,1,1522.800,977.576
3206,0,0,1520.456,975.563
3207,1,1,1547.711,971.182
3208,1,1,1543.102,980.751
3209,1,1,1525.040,975.188
3210,1,1,1505.920,964.067
3211,1,1,1519.902,976.960
3212,1,0,1517.723,972.745
3213,1,1,1571.907,975.292
3214,1,1,1555.896,981.422
3215,1,1,1529.465,975.225
3216,1,1,1523.896,977.680
3217,1,0,1516.136,973.600
3218,1,1,1517.108,973.964
3219,1,1,1521.052,976.911
3220,1,1,1528.591,968.400
3221,1,1,1531.464,975.600
3222,0,0,1524.117,974.745
3223,1,1,1521.298,975.181
3224,1,0,1516.616,975.495
3225,1,1,1522.370,976.006
3226,1,0,1570.246,972.830
3227,1,1,1517.563,965.126
3228,1,1,1522.584,978.523
3229,0,0,1519.040,976.044
3230,1,1,1514.141,972.849
3231,1,1,1516.800,975.108
3232,1,1,1515.089,972.455
3233,1,1,1519.606,965.865
3234,1,0,1522.468,976.996
3235,1,1,1515.366,972.136
3236,0,0,1515.495,971.865
3237,1,1,1510.893,973.065
3238,1,1,1521.261,977.914
3239,1,1,1534.621,977.298
3240,1,1,1529.335,976.536
3241,0,0,1523.181,978.880
3242,1,1,1515.157,972.099
3243,1,1,1521.077,978.141
3244,0,1,1520.461,976.529
3245,1,1,1501.274,962.012
3246,1,1,1526.295,974.449
3247,1,1,1525.108,975.267
3248,1,1,1519.003,974.634
3249,0,0,1515.834,975.139
3250,1,1,1513.096,970.899
3251,1,1,1520.671,978.412
3252,1,1,1523.680,967.766
3253,1,1,1525.988,974.123
3254,1,1,1519.163,973.495
3255,1,1,1512.480,972.505
3256,1,1,1519.170,974.351
3257,1,1,1512.658,975.133
3258,1,1,1515.920,975.834
3259,0,0,1576.308,978.203
3260,1,1,1526.154,977.791
3261,1,0,1516.498,972.517
3262,1,1,1523.533,977.372
3263,1,1,1522.547,977.994
3264,1,1,1504.382,962.443
3265,1,1,1519.415,964.880
3266,0,0,1524.541,976.375
3267,1,1,1506.898,962.837
3268,1,1,1520.542,978.444
3269,1,1,1519.065,976.812
3270,1,1,1512.973,975.095
3271,1,1,1520.511,978.141
3272,1,1,1573.975,979.539
3273,1,0,1525.895,976.954
3274,1,1,1518.431,976.935
3275,1,1,1519.317,977.668
3276,1,1,1519.052,977.336
3277,1,1,1516.308,977.206
3278,0,0,1524.474,966.492
3279,1,1,1524.511,976.849
3280,1,1,1526.979,980.578
3281,0,1,1521.803,979.508
3282,1,1,1516.326,974.972
3283,1,1,1520.025,976.111
3284,1,0,1577.040,973.791
3285,0,0,1534.160,977.237
3286,1,1,1511.311,963.852
3287,1,1,1520.960,977.496
3288,1,1,1517.255,975.108
3289,1,1,1515.440,973.028
3290,0,0,1520.498,978.683
3291,1,1,1517.157,965.650
3292,1,0,1524.283,977.329
3293,1,1,1517.933,976.960
3294,1,0,1519.723,977.096
3295,1,1,1511.538,971.742
3296,1,1,1520.344,974.572
3297,1,1,1563.575,974.572
3298,1,0,1520.904,974.326
3299,1,1,1520.093,975.895
3300,1,1,1516.819,973.317
3301,1,1,1517.114,977.163
3302,1,1,1517.292,976.480
3303,1,1,1519.619,975.421
3304,1,1,1515.329,964.055
3305,1,1,1529.748,979.207
3306,1,1,1525.022,978.148
3307,1,1,1521.944,976.000
3308,1,1,1519.299,977.779
3309,0,0,1514.431,973.778
3310,1,1,1528.037,975.373
3311,1,1,1527.557,978.843
3312,1,1,1519.637,976.406
3313,1,0,1522.351,977.477
3314,1,1,1521.212,976.647
3315,1,1,1518.018,976.073
3316,0,0,1519.237,976.086
3317,1,1,1526.861,967.643
3318,0,0,1526.659,977.809
3319,1,1,1525.772,978.874
3320,1,1,1508.277,964.167
3321,1,1,1517.366,975.686
3322,0,0,1518.086,976.388
3323,1,1,1528.394,975.341
3324,1,0,1530.425,978.825
3325,1,1,1505.508,963.200
3326,1,1,1517.600,975.077
3327,1,0,1505.342,962.990
3328,1,1,1519.588,975.299
3329,1,1,1517.828,974.326
3330,1,1,1573.600,978.203
3331,1,1,1509.717,963.366
3332,0,0,1522.474,976.757
3333,1,1,1503.225,963.378
3334,0,0,1510.332,971.877
3335,0,0,1521.367,978.136
3336,1,1,1524.689,965.945
3337,1,1,1526.173,977.945
3338,0,0,1525.120,976.664
3339,1,1,1519.907,975.951
3340,1,1,1518.135,971.957
3341,1,1,1514.178,974.640
3342,1,1,1512.314,971.963
3343,1,1,1570.615,978.727
3344,1,1,1520.597,975.373
3345,1,1,1516.665,975.852
3346,1,1,1517.686,975.680
3347,1,1,1519.920,977.206
3348,0,0,1515.255,973.957
3349,1,1,1521.452,963.471
3350,1,1,1515.065,966.781
3351,1,1,1522.566,977.612
3352,1,1,1522.234,977.816
3353,0,0,1521.987,976.339
3354,0,0,1515.945,976.578
3355,1,1,1583.151,977.385
3356,1,1,1534.929,975.348
3357,0,0,1521.206,974.554
3358,1,1,1521.637,972.979
3359,1,1,1518.173,975.311
3360,1,1,1521.410,977.698
3361,0,0,1514.166,977.631
3362,1,1,1518.283,965.416
3363,1,1,1521.902,973.735
3364,1,1,1516.640,972.807
3365,0,0,1518.197,974.547
3366,1,1,1515.483,972.757
3367,1,0,1518.363,975.741
3368,1,1,1562.640,973.704
3369,1,1,1534.406,979.895
3370,1,1,1526.720,978.264
3371,1,1,1521.551,976.991
3372,1,1,1515.631,972.960
3373,1,1,1517.287,976.191
3374,1,1,1513.114,975.846
3375,1,1,1521.133,966.615
3376,1,0,1525.403,976.086
3377,1,1,1519.828,976.683
3378,1,1,1516.616,974.714
3379,1,1,1518.751,977.274
3380,1,0,1522.215,979.428
3381,1,1,1526.972,971.741
3382,1,1,1530.419,980.683
3383,1,1,1516.904,976.449
3384,1,1,1523.022,977.895
3385,1,1,1514.062,973.133
3386,1,1,1518.966,976.277
3387,1,1,1516.098,975.169
3388,1,1,1527.015,975.391
3389,1,1,1525.496,978.209
3390,1,1,1521.397,977.600
3391,1,1,1521.686,976.228
3392,1,1,1514.978,975.539
3393,1,1,1516.849,974.517
3394,1,1,1534.394,973.963
3395,1,0,1531.741,976.696
3396,1,1,1519.945,974.222
3397,1,1,1520.013,978.123
3398,1,1,1518.763,976.665
3399,1,1,1522.474,978.671
3400,1,1,1511.674,972.412
3401,1,1,1572.738,980.579
3402,0,0,1526.683,977.329
3403,1,1,1519.606,975.797
3404,1,1,1522.868,978.191
3405,0,0,1518.511,975.409
3406,1,1,1513.963,972.037
3407,1,1,1525.926,968.886
3408,1,1,1514.412,965.410
3409,1,1,1520.517,976.357
3410,0,0,1510.301,965.926
3411,1,1,1516.486,975.988
3412,1,1,1518.684,976.683
3413,1,1,1513.040,972.867
3414,0,0,1539.674,977.120
3415,1,1,1526.031,977.280
3416,0,0,1508.947,963.889
3417,1,1,1521.169,976.418
3418,1,1,1522.461,978.455
3419,1,1,1519.643,975.840
3420,1,1,1518.609,964.671
3421,1,1,1525.624,977.120
3422,1,1,1519.250,975.637
3423,0,1,1515.822,974.867
3424,1,1,1586.184,967.883
3425,1,1,1558.018,972.061
3426,1,1,1614.646,979.452
3427,0,0,1541.895,976.941
3428,1,1,1527.779,975.699
3429,1,1,1518.597,977.194
3430,1,1,1515.212,974.050
3431,0,0,1516.671,972.597
3432,1,1,1514.160,972.948
3433,1,1,1529.366,969.526
3434,1,1,1517.950,966.739
3435,1,1,1512.240,964.129
3436,1,1,1521.428,976.819
3437,1,1,1514.849,972.382
3438,1,1,1517.083,977.576
3439,1,1,1514.905,964.566
3440,0,0,1528.105,976.646
3441,1,1,1519.470,974.203
3442,1,1,1517.594,975.760
3443,1,1,1519.342,976.843
